Styrax japonicus																		AF327465																		AJ235615						EU264336		JN102145	L49296				Z80189					AY727980								AB237429		AB237425							GQ141121											
Pieris formosa							HQ427148											EU547689																							AB206607			AB206637					AF124581			EU547701				AF520123						AB206647										U61303		EU547718								
Pieris japonica							HQ427151											EU547692																							AB206601			AB206631					AB206589			EU547704										AB206641										HQ427303		EU547719		AB546362						
Gaultheria procumbens																		JF801561		JQ248021						JF801203									FJ008949									JF801637					HQ590116		FJ665780						AF366605													JF801464		HQ593310										
Vaccinium uliginosum																		AM491854								DQ073183									AF421078	AF420987								GQ245639					JN966056		HM182066				HQ437915	AF421035		JN866911				DQ073219										JN966729										
Camellia tenuifolia				AY741454				AY741466		AY839897																				AY761233																																							AY761242													
Kalmia latifolia									AY856380									U48600								GU176697									GU176732									AJ626917					U49294		GU176662						AB247970													AB247973		GU176674										
Rhododendron seniavinii												HM594883	HM594913									HM594889	HM594901																																																					HM594907						
Rhododendron tsusiophyllum																		X97428								GU176709						AY765930	AY765926	AY765929	GU176744									AF452217					GU176647												EU855931											EU855907							AY765928			
Rhododendron inundatum	GU549788		GU549610																												AY842197	GU445710	GU445398	GU445632																			GU549506								GU445476																		GU445554	GU549707	GU382678	
Rhododendron sumatranum	GU549803		GU549664																												AY842212	GU445730	GU445418	GU445652																			GU549560								GU445496																		GU445574	GU549722	GU382693	
Rhododendron excellens	GU549845																	HQ707049														AY765510	AY765506	AY765509															HQ706902												AY765507													HQ706965					AY765508	GU549764	GU382735	
Rhododendron tashiroi																		AF393417								EU855986						AY765894	AY765890	AY765893										AB038827													AB038927				AY765891	AB038877										EU855904							AY765892			
Rhododendron maximum			GU549700															AJ626908														AY765822	AY765818	AY765821										AY496912					AF419833				GU549596								AY765819											AY494171							AY765820			
Rhododendron wiltonii												HM594884	HM594914									HM594890	HM594902																																																					HM594908						
Enkianthus campanulatus							AB726248		AY804243									AB726223		JQ248020						GU176714									GU176746	AF420968									AF419802									AY727970	AF420926	AF421004																AB726241										
Schima superba																		HM100443																	AF421073	AJ235598						EU264356		HM100610					AF421103						AF420948	AF421029	HQ158534							AJ431017								AF380099		HM100541								
Chimaphila umbellata																		AF133748		JQ248018						FJ357254										AF420964								FJ357286					HQ590033					AY727971	AF420917	AF420994	FJ357271															AF440416						HQ593941				
Rhododendron robinsonii	GU549830		GU549659																												AY842205	GU445749	GU445437	GU445671																			GU549555								GU445515													AY842220					GU445593	GU549749	GU382720	
Rhododendron malayanum	GU549828		GU549667															AY877278													AY842177	GU445755	GU445443	GU445677																			GU549563								GU445521																		GU445599	GU549747	GU382718	
Rhododendron leucogigas	GU549800		GU549608																												AY196048	GU445711	GU445399	GU445633																			GU549504								GU445477													AY196011					GU445555	GU549719	GU382690	
Rhododendron virgatum	GU549859																	JF978449														AY765672	AY765668	AY765671															JF944098												AY765669											JF956142		JN047013					AY765670	GU549778	GU382749	
Rhododendron pudorinum	GU549818		GU549647																												AY842190	GU445738	GU445426	GU445660																			GU549543								GU445504													AY842232					GU445582	GU549737	GU382708	
Rhododendron jasminiflorum	GU549814		GU549621																												AY196074	GU445715	GU445403	GU445637																			GU549517								GU445481													AY196037					GU445559	GU549733	GU382704	
Rhododendron pendulum	GU549846																	JF978359														AY765498	AY765494	AY765497															JF944002												AY765495											AF440429		JN046921					AY765496	GU549765	GU382736	
Rhododendron superbum	GU549797		GU549606																												AY196052	GU445696	GU445384	GU445618																			GU549502								GU445462													AY196015					GU445540	GU549716	GU382687	
Rhododendron luraluense	GU549793		GU549611															AY877277													AY196050	GU445698	GU445386	GU445620																			GU549507																					AY196013					GU445542	GU549712	GU382683	
Rhododendron xanthostephanum	GU549850																	JF978459														AY765474	AY765470	AY765473															JF944108												AY765471											JF956150		JN047024					AY765472	GU549769	GU382740	
Rhododendron molle																		X97425														AY765882	AY765878	AY765881										AB038841					HQ706947								AB038941				AY765879	AB038891										U61356		HQ707003					AY765880			
Rhododendron album	GU549804		GU549661																												AY196071	GU445728	GU445416	GU445650																			GU549557								GU445494													AY196034					GU445572	GU549723	GU382694	
Rhododendron ponticum			GU549697															X97415														AY765816	AY765812	AY765815										AB038846									GU549593				AB038946				AY765813	AB038896										AY494172							AY765814			
Rhododendron radians	GU549813		GU549622																												AY842191	AY765588	AY765584	AY765587																			GU549518								AY765585													AY842223					AY765586	GU549732	GU382703	
Rhododendron rarilepidotum	GU549823		GU549638																												AY196073	GU445747	GU445435	GU445669																			GU549534								GU445513													AY196036					GU445591	GU549742	GU382713	
Rhododendron quadrasianum	GU549837		GU549677																												AY196065	GU445759	GU445447	GU445681																			GU549573								GU445525													AY196028					GU445603	GU549756	GU382727	
Rhododendron citrinum	GU549805		GU549665																												AY842193	GU445731	GU445419	GU445653																			GU549561								GU445497													AY842215					GU445575	GU549724	GU382695	
Rhododendron apoanum	GU549826		GU549668															AY877267													AY842178	GU445757	GU445445	GU445679																			GU549564								GU445523																		GU445601	GU549745	GU382716	
Rhododendron carringtoniae	GU549798		GU549607																												AY196047	GU445709	GU445397	GU445631																			GU549503								GU445475													AY196010					GU445553	GU549717	GU382688	
Rhododendron rhodopus	GU549821		GU549646															AY877293													AY842196	GU445743	GU445431	GU445665																			GU549542								GU445509																		GU445587	GU549740	GU382711	
Rhododendron solitarium	GU549789		GU549614																												AY842210	GU445695	GU445383	GU445617																			GU549510								GU445461													AY842225					GU445539	GU549708	GU382679	
Rhododendron herzogii	GU549792		GU549613															AY877272													AY842185	AY765594	AY765590	AY765593																			GU549509								AY765591																		AY765592	GU549711	GU382682	
Rhododendron konori	GU549796		GU549605																												AY196056	AY765600	AY765596	AY765599																			GU549501								AY765597													AY196019					AY765598	GU549715	GU382686	
Rhododendron inconspicuum	GU549794		GU549615																												AY196055	GU445697	GU445385	GU445619																			GU549511								GU445463													AY196018					GU445541	GU549713	GU382684	
Rhododendron triflorum	GU549856																	JF978439														AY765684	AY765680	AY765683															JF944087												AY765681											JF956133		JN047003					AY765682	GU549775	GU382746	
Stewartia pseudocamellia								AF528940										AF431937																		AJ235614						EU264334		HM100640					AF380059																				AY070283	AY070301	GQ141139	AF380104		HM100575								
Halesia carolina																		AF396440																	AF421059	DQ923988								AF396167					Z80190					AY727981	AF420931	AF421009						AF396168		AJ431010								AJ429298		EU336949								
Actinidia kolomikta				AY323410						AJ536469				AY325397		EF441478		AF323837	EF441511																									AJ549025					AJ549070													AY156912										AF322598		AY225113								
Menziesia ferruginea																		EU855847								EU855968						AY765948	AY765944	AY765947	EU855937									AB080035																	AY765945	AB080045										AB080025		AB080055					AY765946			
Rhododendron rarum	GU549786		GU549604															AY877285													AY196058	GU445704	GU445392	GU445626																			GU549500								GU445470													AY196021					GU445548	GU549705	GU382676	
Rhododendron impeditum																		JF978287			JF275957											AY765570	AY765566	AY765569		AY725932													JF943927					AY727973	AY725911						AY765567											JF955992		JN046844					AY765568			
Rhododendron schlippenbachii																		X96810								AB105290	AB105309					AY765966	AY765962	AY765965										AB038837													AB038937				AY765963	AB038887										AB012736		HQ707019					AY765964			
Rhododendron retusum	GU549840		GU549680															AY877286													AY196064	GU445764	GU445452	GU445686																			GU549577								GU445530													AY196027					GU445608	GU549759	GU382730	
Rhododendron zollingeri	GU549817		GU549639															AY877297													AY196075	GU445745	GU445433	GU445667																			GU549535								GU445511													AY196038					GU445589	GU549736	GU382707	
Rhododendron zoelleri	GU549787		GU549618															AY877302													AY196060	GU445703	GU445391	GU445625																			GU549514								GU445469													AY196023					GU445547	GU549706	GU382677	
Rhododendron lochiae	GU549799		GU549609															AY877279													AY196053	GU445694	GU445382	GU445616																			GU549505								GU445460													AY196016					GU445538	GU549718	GU382689	
Rhododendron ruttenii	GU549812		GU549624															AY877295													AY196080	GU445717	GU445405	GU445639																			GU549520								GU445483													AY196043					GU445561	GU549731	GU382702	
Rhododendron chihsinianum												HM594882	HM594912					AY962554				HM594888	HM594900																										HQ706896																											HM594906						
Rhododendron alborugosum	GU549810		GU549620															AY877283													AY196076	GU445714	GU445402	GU445636																			GU549516								GU445480													AY196039					GU445558	GU549729	GU382700	
Rhododendron moulmainense	GU549865																	X97422														AY765726	AY765722	AY765725										AF452194					JF943972												AY765723											AF454859		HQ707004					AY765724	GU549784	GU382755	
Rhododendron gracilentum	GU549790		GU549601															AY877271													AY196046	GU445705	GU445393	GU445627																			GU549497								GU445471													AY196009					GU445549	GU549709	GU382680	
Rhododendron aequabile	GU549806		GU549662															AY877284													AY842192	GU445729	GU445417	GU445651																			GU549558								GU445495													AY842216					GU445573	GU549725	GU382696	
Rhododendron spinuliferum	GU549858																	JF978413														AY765654	AY765650	AY765653										AF452209					JF944059												AY765651											JF956108		JN046974					AY765652	GU549777	GU382748	
Rhododendron ericoides	GU549839		GU549678															AY877270													AY196066	GU445760	GU445448	GU445682																			GU549574								GU445526													AY196029					GU445604	GU549758	GU382729	
Camellia japonica		GU722475																HM061428																	AF130216	AF209553				AB297451				AF396225	U42815			AB207875	AF380035																						GQ141138	AF380074		AY225118	AB364677							
Menziesia ciliicalyx																		AB080074								EU855967						AY765954	AY765950	AY765953	EU855936									AB080034					AF419828												EU855912	AB080044										AB080024		AB080054					AY765952			
Rhododendron mucronulatum	GU549847																	AF393412														AY765552	AY765548	AY765551	AF130209									AF394251													AB038944				AY765549	AB038894										AF454855							AY765550	GU549766	GU382737	
Rhododendron emarginatum	GU549834		GU549687															JF978250														GU445767	GU445455	GU445689															JF943889				GU549583								GU445533											JF955956		JN046805					GU445611	GU549753	GU382724	
Rhododendron wadanum																		X96807								EU855989						AY765900	AY765896	AY765899	EU855964									AB038823													AB038923				EU855933	AB038873										EU855909							AY765898			
Rhododendron edgeworthii	GU549849																	JF978246								DQ989001						AY765486	AY765482	AY765485										DQ999959					JF943886												AY765483											JF955954		HQ706963					AY765484	GU549768	GU382739	
Empetrum nigrum					HM147011													AF519547								HM146988						AY765696		AY765695	AF421053						HM146960			DQ860557					JN965516						AF420925	AF421003					AY765693	GU361904										JN966282							AY765694			
Rhododendron vaccinioides	GU549842		GU549691															JF978445													AY196068	AY765630	AY765626	AY765629															JF944094				GU549584								AY765627											JF956138		AY196031					AY765628	GU549761	GU382732	
Rhododendron santapaui	GU549860		GU549689															AF452229													AY196067	AY765624	AY765620	AY765623										AF452207									GU549585								AY765621											AB012743		AY196030					AY765622	GU549779	GU382750	
Rhododendron ferrugineum	GU549861		GU549693															X97420														AY765558	AY765554	AY765557										AF394254					HE585266				GU549589								AY765555											HE585261		HE585251					AY765556	GU549780	GU382751	
Rhododendron stamineum	GU549864		GU549699															AF393435														AY765720	AY765716	AY765719										AF394261					JF944061				GU549595								AY765717											AF440431		HQ707026					AY765718	GU549783	GU382754	
Rhododendron micranthum	GU549862		GU549695															HQ707061														AY772489	AY772485	AY772488										AB038843					HQ706920				GU549591				AB038943				AY772486	AB038893												HQ706999					AY772487	GU549781	GU382752	
Rhododendron javanicum	GU549822		GU549658															AY877274													AY842199	GU445748	GU445436	GU445670										AF394256									GU549554								GU445514											AB012742		AY842219					GU445592	GU549741	GU382712	
Rhododendron tomentosum	GU549852		GU549696																													AY765714	AY765710	AY765713	AF421072									GQ245397					AF421101				GU549592			AF421026					AY765711											U61335							AY765712	GU549771	GU382742	
Actinidia polygama				AY323411							AJ536478			AY325380		EF441517		AF323796	EF441504										AB006099															AJ549026					AJ549071													AB237301										AF322601		AY225114								
Actinidia eriantha				AY323414										AY325373				AF323800						KC408088	KC408112																			AJ549012	JX236280				AJ549057													KC408193	FJ772089									AF323968		KC408148								
Actinidia deliciosa				AY323417						AJ536470				AY325367				AF323830						KC408080	KC408104																			KC408202												JQ218283						KC408179	AY176585									AF322619		KC408156								
Actinidia arguta				AY323409										AY325402		EF441479		AF323836						KC408086	KC408110				AB006090															AJ549004												AF420991						KC408188										AF322596		KC408164								
Rhododendron morii												GQ485839	GQ485924					AF297199				GQ485856	GQ485890																																		AM085448					AM085442										AM296051				GQ485907						
Rhododendron noriakianum												GQ485829	GQ485914					AF432475				GQ485846	GQ485880																																		AM296077					AM296043										AM296058				GQ485897						
Rhododendron ellipticum												GQ485826	GQ485911					AF432449				GQ485843	GQ485877																																		AM296064					AF288670										AM296052				GQ485894						
Rhododendron scabrum												HM594886	HM594916					AB105225				HM594892	HM594904			AB105289	AB105308								EU855957									AB105271																		AB105245										EU855901				HM594910						
Rhododendron camtschaticum	GU549866		GU549704															X97426								GU176710						AY765984	AY765980	AY765983	DQ002382									AB038848					AF419834		DQ000608		GU549600				AB038948				AY765981	AB038898										DQ002361							AY765982	GU549785	GU382756	
Rhododendron breviperulatum												GQ485834	GQ485919					AF285853				GQ485851	GQ485885			EU855970									EU855941																						AM296079				EU855915	AM296045										EU855885				GQ485902						
Camellia furfuracea		GU722468		AY741453				AY741465		AY839903								EU579706												AY761223														HQ158586				AB207872									HQ158549		EU849053	EU849088								GQ487403	AY761248	GQ487373				GQ487343	AB443614							
Rhododendron nakaharae												GQ485828	GQ485913					AB300709				GQ485845	GQ485879			EU855981									EU855952																						AM296072				EU855924	AM296038										EU855897				GQ485896						
Rhododendron kanehirai												GQ485830	GQ485915					AF172290				GQ485847	GQ485881																																		AM296067					AM296033										AM296059				GQ485898						
Rhododendron rubropunctatum												GQ485838	GQ485923					AF432442				GQ485855	GQ485889																																		AM296076					AM085441										AM296047				GQ485906						
Actinidia chinensis				AY323415						AJ536472	AJ536482			AF394578		EF441518			EF441501					KC408075	KC408099				AB006093															AJ549031	AF419792				AJ547795													KC408180									GQ141124	U61324		KC408155								
Rhododendron mariesii												GQ485827	GQ485912					AF297202				GQ485844	GQ485878									AY765906	AY765902	AY765905										AB038800					JF943961								AB038900				AY765903	AM296035										HQ427300		HQ706995		GQ485895			AY765904			
Rhododendron rubropilosum												GQ485833	GQ485918					AF432456				GQ485850	GQ485884			EU855984						AY765912	AY765908	AY765911	EU855955									AB038830													AM296070				AY765909	AB038880										AM296056				GQ485901			AY765910			
Rhododendron ovatum												GQ485825	GQ485910					JF978354				GQ485842	GQ485876									AY765918	AY765914	AY765917										AF452204					JF943996								AM296074				AY765915	AM296040										HQ427297		JN046915		GQ485893			AY765916			
Rhododendron pseudochrysanthum	GU549855											GQ485840	GQ485925					AF297197				GQ485857	GQ485891									AY765792	AY765788	AY765791										EU087400													HQ850679				AY765789	AM296041										EU087337				GQ485908			AY765790	GU549774	GU382745	
Rhododendron oldhamii												GQ485832	GQ485917					AF297201				GQ485849	GQ485883			EU855982									EU855953									AB038832					HQ706926								AM296073				EU855925	AF288668										EU855898		HQ707008		GQ485900						
Rhododendron formosanum			GU549703									GQ485836	GQ485921					AF297190				GQ485853	GQ485887									AY765852	AY765848	AY765851																			GU549599				AM296065				AY765849	AF288672										AM296049				GQ485904			AY765850			
Rhododendron hyperythrum			GU549701									GQ485837	GQ485922					AF297195				GQ485854	GQ485888									AY765804	AY765800	AY765803										AY496922									GU549597				AM085454				AY765801	AM296032										AY494181				GQ485905			AY765802			
Rhododendron simsii												GQ485831	HM594911					JF978400			GQ997851	HM594891	HM594903			AB105288	AB105307								GQ997797	GQ997783								AB038831		GQ997801	GQ997849		GQ997829								AB038931					AB038881		GQ997846						GQ997831		GQ997791		HQ415427		HM594909						
Rhododendron kawakamii	GU549831		GU549672									GQ485835	GQ485920					AF432420				GQ485852	GQ485886			GU176708					AY196069	GU445769	GU445457	GU445691	GU176743																		GU549567				AM296068				GU445535	AM296034										GU176676		AY196032		GQ485903			GU445613	GU549750	GU382721	
Camellia sinensis		GU722502		AY741461				AY741473		AY839892					AY830416						JF275970									AY761225					AF421077	AY725933				AB031281			FJ210643	AY943277	AB120309			AB306664						AY727975	AF420952	AF421034	HQ158551							AJ431016				GQ487419	AY761241	GQ487389		AF380077		GQ487359								
