Vangueria infausta						DQ131794											AJ617777	JF270985																		JF265644																								AJ620180																								
Guettarda tournefortiopsis						GQ852026							GQ852214				GQ852133																			GQ852332																								GQ852510																								
Theligonum cynocrambe						X81680							FJ695340			AF004087	FJ695470																			FJ695248																																																
Lerchea bracteata						AJ233997							EU145433			EU145508	EU145374																			AJ288610																																																
Richardia stellaris						EU543006										EU543068	AM939534																									EU543157															EU557763																											
Hodgkinsonia ovatiflora						GQ852033							GQ852222				AY730293																			AM117234																								GQ852515																								
Hodgkinsonia frutescens													JX155106			JX155153	JX155061																																											JX155012					JX155194																			
Valantia muralis						X76473																														X81107																																		GU357241	GU357369		HM061070											
Valantia hispida						FJ695395							FJ695342			AF004090	FJ695471																			FJ695251																																																
Mazaea shaferi						GQ852048							GQ852236			AF242911	AY730304																																											GQ852526																								
Catesbaea spinosa						GQ851991							AM117343			AF004032																				X83628																								AF152706																								
Catesbaea holacantha						GQ851989							GQ852180			AF242920																				GQ852311																								GQ852469																								
Oldenlandia geophila						EU542987										EU543054	AM939508																									EU543140															EU557744																											
Oldenlandia mellii																	JF699937	JF700011																		JF699861																					JF700087																							JF699792				
Oldenlandia microtheca						EU542992										EU543059	AM939513																									EU543145															EU557749																											
Oldenlandia uniflora						EU542999										AY764295	AM939524																									EU543150															EU557755																											
Oldenlandia galioides						EU542986										EU543053	AM939507																									EU543139															EU557743																											
Oldenlandia vachellii																HM752984	HQ148824	HM753152																		HM753069																													HM640381																			
Chione venosa						GQ851995							GQ852185			AF242926																				AM117215																								AF152687																								
Airosperma vanuense													AM949845			FM204700		HM119504																														AM939386														FM204740																						
Coelospermum balansanum						AJ234010											FJ907041																			AJ288598									GQ463258													FJ907107																										
Remijia ulei																AY538445	AY538374	AY538418																		AY538507																								AY538474																								
Remijia pacimonica																AY538443	AY538372	AY538416																		AY538505																								AY538472																								
Remijia pedunculata																AY538444	AY538373	AY538417																		AY538506																								AY538473																								
Tricalysia analamazaotrensis																													AM999351	FM160583																											AM999425			AM999514	FM160584																							
Tricalysia coriacea																													AM999357	FM160591																											AM999433			AM999484	FM160591																							
Tricalysia aciculiflora																													AM999344	AM999535																											AM999419			AM999475	AM999535																							
Tricalysia elliotii						DQ131791																							AM999364	FM160597																											AM999439			AM999491																								
Tricalysia pallens																													AM999382	FM160612																											AM999456			AM999516	FM160614																							
Tricalysia griseiflora																													AM999367	FM160599																											AM999442			AM999493	FM160600																							
Tricalysia leucocarpa																													AM999371	FM160605																											AM999447			AM999498	FM160604																							
Duroia hirsuta	AF183718															AF200994	AF183786																			AJ286696																								AF152666																								
Picardaea cubensis													FJ871963			FJ884667	FJ985001	FJ905376																																												FJ948338																						
Bathysa obovata																FJ884635	FJ984961	FJ905335																																										FJ948369					FJ860154																			
Cyclophyllum deplanchei																EF205640		HM119529																		EU817416																								EF205631		HM164254																						
Faramea occidentalis		JF891347														AF004049		JQ588946																		JQ593670																													GQ982217																			
Macrocnemum jamaicense																FJ884661	FJ984993	FJ905367																																										FJ948399					FJ860187																			
Hymenodictyon orixense						GQ852035							GQ852224			GQ852404																				GQ852336																								GQ852518																								
Triainolepis mandrarensis						FJ695394							FJ695341			AM266899	AM267068																			FJ695250																																																
Chassalia catati						AM945251							AM945283				AM945218																			AM945305									AM945331																																							
Neolaugeria resinosa						GQ852056							GQ852247			GQ852417	AF323047																																											GQ852528																								
Rogiera cordata						GQ852074							GQ852266			AF242999	AY730285																																											AF152715																								
Placopoda virgata						FJ695382							FJ695325			AM266894	AM267064																			Z68815																																																
Morierina montana						GQ852051							GQ852241			GQ852414																				GQ852341																								GQ852527																								
Kraussia floribunda						DQ131746										AM117325		JF270841																		JF265494																								AM117368																								
Paratriaina xerophila						DQ131759							FJ695321			AM266850	AM267024																			AJ288633																																																
Nernstia mexicana						GQ852057							GQ852248			GQ852418																				GQ852342																								GQ852529																								
Galium lucidum						X76468																														FR865153																													FR865104					GU357283	GU357410													
Galium parisiense						X76464												HM850828																		HM850021																																		GU357296	GU357424													
Galium lanceolatum																		HQ593307																		HQ590110										HQ594708													HQ594005																	HQ596709								
Galium scabrum						X76462																														X81105																																		GU357231	GU357359		HM061060											
Pauridiantha liebrechtsiana						FJ226545										HM042569	HM042485																			FJ209079																																						HM042532										
Pauridiantha symplocoides						EU145338							EU145440			AM900599	EU145386																																																									HM042546										
Pauridiantha callicarpoides						FJ226542										HM042574	HM042487																			FJ209086																																						HM042544										
Pauridiantha floribunda						FJ226543										HM042576	HM042491																			FJ209084																																						HM042551										
Pauridiantha talbotii						FJ226546										HM042583	HM042502																			FJ209087																																						HM042564										
Boholia nematostylis													AM949848			AM117286		HM119517																		AM117210																								HM164312																								
Diodia aulacosperma						EU542934										EU543026	AM939444																									EU543092										AM932934					EU557695																											
Diodia spicata						EU542935										EU543027	AM939535																									EU543093										AM933008					EU557696																											
Haldina cordifolia						GQ852029							GQ852217			GQ852400	AJ605965																			X83639																								AJ346956																								
Sipanea hispida						EU145322							EU145414			EU145492	AY555122																			EU145458																																									HM164336							
Craterispermum laurinum						AM945243							AM945276			AF331645	AM945212																			AF331646									AM945325																																							
Amaioua corymbosa	AF183711																AF183772	GQ981931																AF183773		JQ626322																													GQ982142																			
Adinauclea fagifolia						GQ851970							GQ852164			GQ852365	AJ605954																			AJ346966																								AJ346911																								
Empogona kirkii																JF916943																																									JF916976			JF916965		JF916954																JF916932						
Warszewiczia cordata													AJ236314			FJ884684	FJ985016																			Y18722																								FJ968793					FJ860218																			
Hedyotis quinquenervia						EU542948											AM939458																									EU543103								AM931933		AM932947					EU557707																											
Hedyotis yangchunensis																	JF699974	JF700048																		JF941814																					JF700124								JN044791															JF699822				
Hedyotis costata																	JF699930	JF700004																		JF699854																					JF700079								JN044773															JF699787				
Hedyotis cantoniensis																	JF699914	JF699989																		JF699838																					JF700062								JN044764															JF699774				
Hedyotis pulcherrima																	JF699948	JF700023																		JF699873																					JF700098								JN044779															JF699803				
Hedyotis hedyotidea																HM752939	JN012492	HM753109																		HM753024																													HM640338																			
Hedyotis caudatifolia																	JF699916	JF699991																		JF699840																					JF700065								JN044765															JF699776				
Hedyotis shenzhenensis																	JF699951	JF700028																		JF699878																					JF700103								JN044782															JF699807				
Hedyotis rhinophylla						EU542949											AM939459																									EU543104								AM931930		AM932948					EU557708																											
Elaeagia mariae																FJ884650	FJ984981	FJ905355																																										FJ948389		FJ948319			FJ860174																			
Elaeagia obovata																FJ884651	FJ984983	FJ905357																																										FJ948391		FJ948321			FJ860176																			
Elaeagia utilis													FJ871954			FJ884653	FJ984984	FJ905358																																												FJ948322			FJ860177																			
Acranthera frutescens						EU145310							EU145398			EU145475	EU145345																			EU145449																								EU145522																								
Acranthera siamensis						EU145311							EU145399			EU145476	EU145346																			EU145450																								EU145523																								
Uncaria tomentosa						GQ852099							GQ852290			AF243032	GQ852159																			JQ593901																								AF152690																								
Uncaria sinensis																	FJ980386													AB685340						GQ436560																							GQ436093						GQ435236							GQ434639												
Neohymenopogon parasiticus						FJ695374							FJ695313			FJ695274	FJ695453																			FJ695242																								FJ695417																								
Posoqueria longiflora						DQ131769							HM164386			HM164218		HM119558																		HM164175																										HM164282																						
Xanthophytum borneense						EU145335							EU145438			EU145513	EU145381																			EU145466																																						HM042515										
Hoffmannia ghiesbreghtii						GQ852034							GQ852223			GQ852403	GQ852139																			GQ852335																								GQ852516																								
Cinchonopsis amazonica						GQ852002										AY538428	AY538357	AY538383																		AY538482																								AY538452																								
Gaertnera psychotrioides																EU872693	AF333835																		AF333866			AY046362	AF333921										EU872991																																			
Gaertnera walkeri																EU872692	AF333843																		AF333872			AY046359	AF333925										EU872997																																			
Ferdinandusa ovalis																FJ884656	FJ984988	FJ905363																																										FJ948395		FJ948326			FJ860182																			
Borojoa panamensis	AF183713																AF183776	GQ981946																AF183777		GQ981680																													GQ982161																			
Hintonia latiflora						GQ852032							GQ852221			GQ852402	AM182214																			GQ852334																								GQ852514																								
Dibrachionostylus kaessneri						EU542933										AF002761	AM939442																			AJ616211																AM932932					EU557694																											
Dendrosipanea spigelioides													FJ871943			FJ884627	AY555121	FJ905324																		HM164162																										FJ948291																						
Cinchona officinalis						GQ852004										AY538427	GQ852117	AY538381																		AY538480																								AY538450																								
Alibertia edulis	AF183694															AF200975	AF183740	JQ589637																		JQ594617																													GQ982139																			
Duperrea pavettifolia						DQ131726							HM164365			HM164205		HM119531																		AJ286709																										HM164256																						
Dolicholobium macgregorii																AF242937	FJ984977	FJ905351																																										FJ948385		FJ948315			FJ860170																			
Pertusadina malaccensis						GQ852064							GQ852257			GQ852427	AJ346893																			AJ347003																								AJ346949																								
Emmeorhiza umbellata						EU542936										AY764289	AM939445																									EU543094										AM932935					EU557697																											
Hillia triflora						AJ233993							AJ236298			AM117315	GQ852137																			X83642																								GQ852513																								
Chomelia angustifolia						GQ851998							GQ852189			GQ852385	GQ852114																			GQ852315																								GQ852478																								
Coptosapelta flavescens						EU145317							EU145405			EU145484	EU145352																			Y18714																								EU145531																								
Tennantia sennii													AM949858			FM204737		HM119570																		AM949843												AM939415														FM204783																						
Lasianthus pedunculatus						AJ234003							EU145427			EU145504	EU145368																			Z68802																								EU145555																								
Gyrostipula foveolata						GQ852028							GQ852216			GQ852399	AJ346867																			AJ346980																								AJ346926																								
Acrosynanthus revolutus						GQ851968							GQ852162			GQ852364	AY730288																			GQ852303																								GQ852459																								
Acrosynanthus latifolius						GQ851966							GQ852160			AF242900	GQ852100																			GQ852301																								AF152751																								
Acrosynanthus minor						GQ851967							GQ852161			AF242901	GQ852101																			GQ852302																								GQ852458																								
Oxyanthus speciosus													HM164384			AM117330		HM119554																		AM117252																								AM117375		HM164278																						
Sinoadina racemosa													GQ852278			GQ852443		HQ427348																		AJ347004																								AJ346961					HQ427042																			
Paracorynanthe antankarana						GQ852062							GQ852253			GQ852423	GQ852148																			AJ347017																								GQ852533																								
Atractocarpus balansaeanus													HM164351			HM164192		HM119509																		HM164155																								HM164308		HM164239																						
Aleisanthia rupestris																AF242902	JQ398730	HM119506																		HM164153																								AF152660		HM164236																						
Gonzalagunia rosea						GQ852019							GQ852207			AF242950	DQ063671																			GQ852326																								AF152722																								
Gonzalagunia dependens						GQ852018							GQ852206			AF242954	GQ852129																			GQ852325																								GQ852502																								
Janotia macrostipula													GQ852229			AM117322	AJ346869										AJ812071									AJ346982																								AJ346928																								
Feretia apodanthera													HM164368			HM164208		HM119535																		HM164164																								HM164321		HM164259																						
Cordylostigma microcala						EU542966										EU543039	AM939480																									EU543121										AM932962					EU557725																											
Schismatoclada psychotrioides											JQ729792	JQ729967		JQ729905		JQ729729	JQ729842																																																JQ729793																			
Wendlandia ligustroides													HM164404			AF243036		HM119578																		HM164187																								HM164343		HM164298																						
Wendlandia arabica													HM164402			HM164230		HM119576																		HM164185																								HM164341		HM164296																						
Wendlandia paniculata													HM164405			HM164232		HM119579																		HM164188																								HM164344		HM164299																						
Wendlandia formosana													HM164403			HM164231		HM119577																		HM164186																								HM164342		HM164297																						
Augusta longifolia						DQ131703							HM164353			AF242913		HM119511																																										HM164309		HM164241																						
Augusta austrocaledonica													HM164352			HM164193		HM119510																		EU817412																								EU817454		HM164240																						
Versteegia cauliflora													HM164406			AJ320090		HM119581																		AJ318459																			FJ150535							HM164300																						
Rustia thibaudioides																FM204731	FJ985006	FJ905385																																										FM207138		FM204777			FJ860205																			
Rustia bilsana													FJ871966			FJ884672		FJ905381																																										FJ948413		FJ948344			FJ860201																			
Rustia formosa													FJ871967			FJ884673		FJ905382																																										FJ948414		FJ948345			FJ860202																			
Rustia rubra																AF243017	FJ985005	FJ905384																																										AF152630		FJ948347			FJ860204																			
Coddia rudis													HM164361			HM164202		HM119524																		AJ286695																								AM117353		HM164250																						
Antirhea madagascariensis						GQ851973							GQ852167			GQ852367	GQ852104																			GQ852304																								GQ852460																								
Spermacoce ocymifolia						EU542952											AM939463																			AJ288607						EU543108										AM932951					EU557712																											
Spermacoce filituba						EU543009										EU543071	AM939539																									EU543160										AM933011					EU557766																											
Spermacoce flagelliformis						EU543010										EU543072	AM939538																									EU543161										AM933010					EU557767																											
Spermacoce erosa						EU543008										EU543070	AM939537																									EU543159										AM933009					EU557765																											
Spermacoce ruelliae						EU543014										EU543074	AM939543																									EU543165										AM933014					EU557771																											
Mitriostigma axillare													HM164381			HM164216		HM119550																		X83650																								HM164329		HM164273																						
Myonima obovata													HM164383			FJ150685		HM119552																		HM164173																			FJ150530							HM164275																						
Calycophyllum spruceanum																FJ884640	FJ984968	FJ905342																																										FJ948375		FJ948306			FJ860160																			
Calycophyllum multiflorum																FJ884639	FJ984967	FJ905341																																										FJ948374		FJ948305			FJ860159																			
Pentaloncha humilis						FJ226547										AM900632	HM042476																			FJ209074																								HM042614														HM042533										
Pentanisia prunelloides						FJ695381							FJ695322			AF002745	AM267033	JQ024980																		JQ025070																																																
Colleteria seminervis						GQ852005							GQ852192			GQ852389	GQ852119																			GQ852318																								GQ852455																								
Ixora chinensis																FJ150625		HQ415301																		HQ415123												HQ415473							FJ150446					FJ150549																								
Rubia cordifolia						DQ131777																														GQ436562																								JQ687267					JQ687243					GU357310	GU357438													
Machaonia acuminata						GQ852044							GQ852231			GQ852408	GQ852142																			GQ852339																								GQ852523																								
Arachnothryx leucophylla						GQ851977							GQ852171			AF242910	AM182198																			GQ852306																								GQ852453																								
Arachnothryx chimboracensis						GQ851976							GQ852170			GQ852368	AM182218																			GQ852305																								GQ852462																								
Pentagonia amazonica																FJ884665	FJ984998	FJ905373																																										FJ948405		FJ948336			FJ860193																			
Simira lancifolia																FJ884678	FJ985011	FJ905391																																										FJ948422		FJ948351			FJ860211																			
Simira maxonii																FJ884679	FJ985012	FJ905392																																										FJ948423		FJ948352			FJ860212																			
Appunia guatemalensis						AJ234009							AM945252				AM945191																			AJ288593									AM945306													FJ907104																										
Coffea charrieriana						FJ493350											FR832869												FR828682	FR828690																							FJ493377							FR832857																								
Coffea coursiana							JQ856092	JQ856181									DQ153537												DQ153417	DQ153666																														DQ153784																								
Coffea boiviniana							JQ856068	JQ856159									DQ153551												DQ153426	DQ153675																														DQ153793																								
Coffea sambavensis								JQ856125	JQ856218								DQ153538												DQ153418	DQ153667																														DQ153785																								
Coffea pocsii						FJ493359											DQ153581												DQ153453	DQ153702																							FJ493386							DQ153820																								
Coffea khasiana																				AY606833	DQ655790	DQ655775																					DQ655746								DQ655759																																	
Ottoschmidtia microphylla						GQ852061							GQ852252			GQ852422	GQ852147																			GQ852344																								GQ852532																								
Geophila repens						AJ234017							JX155124			AF369846	AF410686																			Z68798																													JX155210																			
Mitragyna inermis						DQ131751							GQ852237			GQ852412	AJ346873																			AJ346986																								AJ346932																								
Mitragyna rubrostipulata													GQ852239			AY538429	AJ492612	AY538390																		X83640																								AY538453																								
Mitragyna rotundifolia						GQ852050							GQ852238			GQ852413	AB249648																			AJ346987																								AJ346933																								
Deppea grandiflora						GQ852013							GQ852198			AM117299	JX474886																			X83633																								JX474897																								
Deppea splendens						GQ852014							GQ852199			GQ852392	GQ852126																			GQ852323																								JX474892																								
Deppea erythrorhiza						GQ852012							GQ852197			GQ852391	JX474884																			GQ852322																								JX474895																								
Kohautia dolichostyla						GU951596										GU951644	GU951617																									GU951662										GU951607					GU951629																											
Kohautia azurea						GU951591										GU951639	GU951613																									GU951655										GU951603					GU951624																											
Kohautia grandiflora						GU951597										GU951645	GU951618																									GU951663										GU951608					GU951630																											
Kohautia tenuis						GU951599										GU951651	GU951620																									GU951669										GU951610					GU951635																											
Kohautia australiensis						GU951590										GU951638	GU951612																									GU951654										GU951601					GU951623																											
Kohautia cynanchica						EU542965										EU543038	AM939477																									EU543120										AM932960					EU557724																											
Kohautia subverticillata						EU542968										EU543041	GU951619																									EU543123										AM932964					EU557727																											
Galianthe eupatorioides						EU542939										EU543028	AM939448																									EU543097										AM932938					EU557700																											
Badusa corymbifera						GQ851979							GQ852173			GQ852370	GQ852107																			GQ852307																								AF152710																								
Omiltemia filisepala						GQ852059							GQ852250			GQ852420	GQ852146																			AM117251																								GQ852530																								
Dunnia sinensis						EU145339							JQ002643			EU145517	EU145390																			JQ002639																								AJ431626																								
Agathisanthemum bojeri						EU542917										AF002752	AM939424																			Z68787						EU543077															EU557678																											
Ochreinauclea maingayi						GQ852058							GQ852249			GQ852419	AJ346882																			AJ346997																								AJ346943																								
Stenostomum lucidum						GQ852089							GQ852282			GQ852447	DQ063697																			X83624																								GQ852556																								
Isertia parviflora						GQ852038							GQ852227			GQ852406	GQ852141																			GQ852338																								GQ852520																								
Isertia pittieri						GQ852039							GQ852228			AM117320	DQ448610																			DQ448598																								AJ847404																								
Plocaniophyllon flavum						GQ852069							GQ852262			GQ852433	GQ852151																			GQ852347																								GQ852538																								
Burchellia bubalina													HM164358			HM164198		HM119519																		Z68833																								HM164314		HM164245																						
Pentanopsis fragrans																EU543065	AM939526																			Z68813						EU543153										AM933002					EU557758																											
Kailarsenia tentaculata													HM164378			HM164213		HM119547																		HM164168																								HM164327		HM164269																						
Synaptantha tillaeacea						EU543016										EU543075	AM939547																			Y18720						EU543167															EU557773																											
Burttdavya nyasica						GQ851988							GQ852179			GQ852378	AJ346863																			AJ346973																								AJ346918																								
Roigella correifolia						GQ852075							GQ852267			GQ852437	GQ852153																			GQ852350																								GQ852544																								
Rhachicallis americana						GQ852072							GQ852264			AF004073	AY730301																			X83664																								AF152747																								
Alseis peruviana																FJ884631	FJ984956	FJ905332																																										FJ948365		FJ948296			FJ860150																			
Cruciata laevipes						X76475												JN894637																		JN893411																																		GU357237	GU357365		HM061066											
Prismatomeris beccariana						AM945238							AM945271			AF331652	AM945206																			AF331651																																																
Sommera grandis													FJ871971			FJ884680	FJ985014	FJ905395																																												FJ948354			FJ860215																			
Sarcocephalus latifolius						DQ131785							GQ852274			AF004080	AJ346899																			X83667																								AF152691																								
Conostomium natalense						EU542927										AF002760	AM939434																									EU543085										AM932925					EU557687																											
Ladenbergia pavonii						GQ852042										AY538437	AY538367	AY538402																		Z68801																								AM117369																								
Psilanthus travancorensis																	DQ153517												DQ153398	DQ153647		U64355																												AF543046																								
Exostema caribaeum						AJ233991							AJ236296		Z95497		Z95517	JQ588937																		AY205358																																																
Mussaenda pubescens																EU821623	AJ846856	JF954669																		JF942578																				JF942576									JN045521																			
Psychotria poeppigiana						AJ234018							AM945279			AF147542	AF149354	JQ589009																		JQ593814																																																
Psychotria recurva			JN053752		JN053876											JN643186																																									JN053777			JN643518		JN643345																						
Psychotria mariniana																AF001354	AY350654																			AJ002185																								JN643500		JN643327																					AY350685	
Psychotria subpunctata				JN053803	JN053877											JN643207																																												JN643541		JN643372																						
Crusea megalocarpa						EU542931										EU543025	AM939439																									EU543089										AM932929					EU557691																											
Rondeletia pitreana						GQ852079							GQ852299			GQ852440	AY730289																			GQ852353																								GQ852548																								
Rondeletia nipensis						GQ852078							GQ852270			GQ852439	AY730325																			GQ852352																								GQ852547																								
Erithalis harrisii													GQ852200			GQ852394	AF484175																			GQ852324											AF484194													AF483636																								
Neonauclea brassii						GQ852053							GQ852244			GQ852416	AJ346879																			AJ346991																								AJ346939																								
Palicourea crocea						AM945247						JQ729917	AM945280			AF147510	AF149322																			AM117253																																																
Palicourea guianensis																AF147532	AF149327	GQ982058																		JQ593725																										JN643226			GQ982311																			
Asperula cynanchica						X81689												HE970677																		JN892424																													HE966495					GU357256	GU357383													
Arcytophyllum thymifolium						EU542923										AF333366	AM182075																									EU543082										AM932921					EU557683																											
Stevensia buxifolia						GQ852088							GQ852281			GQ852446	GQ852154																			GQ852358																								GQ852555																								
Kadua parvula						EU542961										AF333375	AM939473																									EU543116										AM932955					EU557720																											
Kadua degeneri						EU542958										AF333371	AM939470																									EU543113										AM932953					EU557717																											
Kadua littoralis						EU542960										EU543034	AM939472																									EU543115										AM932954					EU557719																											
Gardenia taitensis						AJ233988												AJ388201																		JX312205												JX436177																	JX312217																			
Pseudomussaenda flava													AJ236306			FM204729	AJ846877	HM119559																		Y11855																										FM204775																						
Schumanniophyton magnificum						DQ131786										AF201016													FM177156	FM177168						AJ286702																								AY555095																								
Guettarda ferruginea						GQ852023							GQ852211			GQ852397	GQ852131																			GQ852330																								AF152731																								
Guettarda boliviana						GQ852021							GQ852209			AF242962	GQ852130																			GQ852328																								AF152727																								
Allenanthus erythrocarpus						GQ851972							GQ852166				GQ852103	JQ588904																		JQ593611																								GQ852452																								
Phialanthus ellipticus						GQ852065							GQ852258			GQ852428	GQ852149																			AM117257																								AM117380																								
Sabicea villosa													AM949857			FM204732	AM409043	JQ589061																		JQ593900																										FM204778																						
Syringantha coulteri						GQ852094							GQ852285			GQ852449	GQ852156																			GQ852360																								GQ852560																								
Phyllis nobla						AJ234031							FJ695324			AF003613	AF257939	AY538411																		Z68814																																																
Trailliaedoxa gracilis													HM164400			HM164227		HM119573																		HM164183																								HM164338		HM164294																						
Phyllomelia coronata						GQ852066							GQ852259			GQ852429	AY730303																			AM117258																								AF152748																								
Gynochthodes coriacea						AM945219							AM945253			AM117311	AM945192																			AJ288603																						FJ907112																										
Batopedina pulvinellata						EU542924							FJ695291			AM266813	AM266989																			AJ288596																					EU557684																											
Mazaea phialanthoides						GQ852047							GQ852235			AF242980	AY730302																			GQ852340																								GQ852525																								
Catesbaea parviflora						GQ851990							GQ852181			GQ852379	GQ852109																			GQ852312																								GQ852470																								
Pausinystalia johimbe						DQ131760							GQ852254			GQ852424	AJ346888																			AJ346998																								AJ346945																								
Sericanthe auriculata																JF916947																																									JF916980			JF916969		JF916958																JF916936						
Sericanthe odoratissima																JF916949																																									JF916981			JF916971		JF916959																JF916938						
Sericanthe petitii																JF916951																																									JF916983			JF916973		JF916962																JF916940						
Oldenlandia chrysotricha																	JF699921	JF699996																		JF699845																					JF700070								JN044767															JF699780				
Oldenlandia angolensis						EU542978										EU543047	AM939493																									EU543131										AM932972					EU557735																											
Oldenlandia echinulosa						EU542983										EU543051	AM939504																									EU543136										AM932981					EU557740																											
Oldenlandia ovatifolia																	JF699939	JF700016																		JF699863																					JF700091								JN044778															JF699796				
Oldenlandia salzmannii						EU542995										AY764294	AM939520																									EU543148										AM932996					EU557752																											
Oldenlandia lancifolia						EU542991										AF003609	AM939499																									EU543144										AM932976					EU557748																											
Oldenlandia wiedemannii						EU543000										EU543063	AM939525																									EU543151										AM933001					EU557756																											
Oldenlandia affinis						EU542977										AF003608	AM939492																									EU543130										AM932971					EU557734																											
Oldenlandia pinifolia																HM752979	EF570989	HM753149													AY438325					HM753032																													HM640348																			
Oldenlandia fastigiata						EU542985										EU543052	AM939506																									EU543138										AM932983					EU557742																											
Oldenlandia tenuipes																	JF699962	JF700037																		JF941806																					JF700112								JN044788															JF699813				
Metadina trichotoma						GQ852049										GQ852411	AJ346871										AJ812077									AJ346984																								AJ346930																								
Rothmannia capensis													HM164394			AM117340		HM119567																		AM117266																								AM117384		HM164288																						
Coelospermum monticola						AM945221							AM945255			AF001438	AM945194																			AF331644																						FJ907110																										
Tricalysia sonderiana													HM164401			HM164228		HM119574																		HM164184																								HM164340		HM164295																						
Tricalysia lanceolata																		JF270975											AM999370	FM160603						JF265634																					AM999445			AM999497																								
Tricalysia dauphinensis																	FR832859												AM999363	FM160594																											AM999438			AM999490	FM160594																							
Tricalysia ovalifolia																													AM999377	FM160609						Z68855																					AM999453			AM999503	FM160609																							
Guettardella inconspicua						GQ852024							GQ852212			GQ852398	GQ852132																			GQ852331																								GQ852508																								
Tamridaea capsulifera													HM164398			FM204736	AM409059																			Y11860																							AM982763			FM204782																						
Glionnetia sericea													HM536218			HM536230		HM569720																		HM536223																								HM536236		HM569721																						
Bathysa gymnocarpa													FJ871945			FJ884634	FJ984960																																											FJ948368		FJ948299			FJ860153																			
Bathysa veraguensis																AF242914	FJ984964	FJ905338																																										FJ948372		FJ948303			FJ860157																			
Bathysa bracteosa																FJ884632	FJ984958	FJ905333																																										FJ948366		FJ948297			FJ860151																			
Pravinaria leucocarpa						FJ226550							EU145441			AM900613	EU145388																			FJ209073																																						HM042548										
Faramea multiflora						EU145328							EU145424			AF004048	EU145363	JQ588944																		JQ593667																																																
Catunaregam spinosa																HM164200		HM119522																		JF265332												HQ415527												HM164315		HM164248																						
Didymaea alsinoides						AJ234036							FJ695298				FJ695442																			Z68795																																		GU357313	GU357441													
Hippotis brevipes																FJ884658	FJ984990	FJ905364																																										AF152636		FJ948328			FJ860184																			
Rytigynia senegalensis																HM164223	AJ315104																			HM164178																		FN386434						AJ620175		HM164289																						
Galium tinctorium																																				HQ590114										HQ594711													HQ594008											GU357251	GU357379					HQ596712								
Galium odoratum						X81688												JN893879																		JN893406																																		GU357304	GU357432													
Pauridiantha paucinervis						AJ233998							AJ236302			AM900600	EU145385																			Z68811																																						HM042557										
Breonia chinensis						GQ851985							GQ852291			GQ852375	AJ346858																			JQ933220																								AJ346913																								
Jackiopsis ornata													HM536215			HM536227		HM119546																		HM536221																								HM536232		HM164268																						
Dentella repens						EU542932										AF333370	AM939440																									EU543091										AM932930					EU557693																											
Suberanthus brachycarpus						GQ852092							GQ852283			GQ852448	AY730300																			AM117280																								HM045004																								
Suberanthus neriifolius						GQ852093							GQ852284			AF243029	GQ852155																			GQ852359																								GQ852559																								
Amaioua guianensis	AF183712															AF200976	AF183774																	AF183775		JQ625864																													GQ428646																			
Pogonopus speciosus													AJ236305			FJ884670		FJ905378																		X83662																								FJ948410		FJ948341			FJ860198																			
Amphiasma luzuloides						EU542920										EU543020	AM939427																			AJ288594						EU543080										AM932920					EU557681																											
Amphiasma benguellense						EU542919										AF002753	AM939426																			AJ616209						EU543079										AM932918					EU557680																											
Danais comorensis						FJ695358					JQ729752	JQ729928		JQ729864		FJ695263	JQ729803																			FJ695232																																																
Genipa americana													HM164370			HM164209		HM119538																		JQ593673																								HM164322		HM164261			HM446934																			
Hedyotis effusa																	JF699935	JF700010																		JF699860																AM932940					JF700085								JN044776															JF699791				
Hedyotis fruticosa						EU542942											AM939453																			Z68799						EU543098								AM931929		AM932941					EU557702																											
Kelloggia galioides						AY570768							FJ695301			AF004060	FJ695443																			AY570778																																	GU357315		GU357443													
Elaeagia myriantha													FJ884689			AF242939	FJ984982	FJ905356																																										FJ948390		FJ948320			FJ860175																			
Serissa japonica						AJ234034							FJ695336			AF004081	FJ980385																			Z68822																							GQ436092						GQ435232																			
Uncaria rhynchophylla						GQ852098							GQ852289				AJ346900										AJ812080			AB685338						X83669																								AJ346959																								
Randia aculeata													HM164390			HM164221	AM182211	HM119563																		Z68832																								HM164334		HM164286																						
Afrocanthium lactescens													HM164346			HM164189	AJ617754	HM119502																		HM164152																								AJ620127		HM164234																						
Parachimarrhis breviloba													FJ871961			FJ884664	FJ984997	FJ905372																																										FJ948404		FJ948335			FJ860192																			
Phitopis multiflora													FJ871962			FJ884666	FJ985000	FJ905375																																												FJ948337			FJ860195												FJ948406							
Coussarea hydrangeifolia						EU145326						JQ729915	EU145422	JQ729852		EU145501	EU145360																			EU145460																																																
Ferdinandusa chlorantha													FJ871955			FJ884654	FJ984986	FJ905361																																										FJ948393		FJ948324			FJ860180																			
Cinchona calisaya						GQ852003							GQ852293			AF242927	AY538352	AY538379																		AY538478																								AY538447																								
Tresanthera condamineoides													FJ871972			FJ884682	FJ985015	FJ905397																																										FJ948427		FJ948355			FJ860216																			
Landiopsis capuronii													HM164380			HM164215	AJ846882	HM119549																		HM164170																								AJ847413		HM164271																						
