taxon	matK	rpoB	spo-9	Pvr1	Pvr1.1	Waxy	atpE	rpoc1	cox1	rps2	unknown	GGR	5-enolpyruvylshikimate-3-phosphate-synthase	F3H	OSM1	endochitinase	beta-1,3-glucanase	LEAFY	unknown.1	5S-rRNA	NIA	matK.1	rpi-vnt1-like-protein	S	S.1	psbE	CHS-E	hypothetical-protein	COSII_At1g20050	COSII_At1g50020-like-protein	COSII_At2g38020	COSII_At5g14320	COSII_At2g38020.1	rpl32	rps16-trnQ(UUG)-intergenic-spacer	rpl32.1	AT3-1	At1g14300-like-protein	NIA.1	rps16	P	At5g04590-like-protein	unknown.2	TBP1	atpB	trnH-psbA-intergenic-spacer;-may-contain-psbA	At3g24010-like-protein	At3g62940-like-protein	18S-ribosomal-RNA	rbcL	nepGS	osmotin	lfy	glo	rpoC1	S1-RNase	beta-amylase	beta-amylase.1	phyA	trnK(UUU)-rps16-intergenic-spacer	COSII_At1g13380	trnY	contains-promoter-and-5'-UTR	ANS	transposase	unknown.3	H6H	rps3	At1g44760-like-protein	COSII_At2g15890	COSII_At3g10920	putative-progesterone-5-beta-reductase	3-methylcrotonyl-CoA-carboxylase	trnL	flavonoid-3'-hydroxylase	unknown.4	bHLH1	RPB2	adh	unknown.5	contains-tRNA-Leu-(trnL)-and-trnL-trnF-intergenic-spacer	contains-tRNA-Leu-(trnL)-and-trnL-trnF-intergenic-spacer.1	rpl16	ITS1	chloroplast-glutamine-synthetase	bHLH2	ndhF	ITS2	rpl2	waxy	putative-Pto-like-serine/threonine-kinase	PMT	MPF1-like-protein	S.2	GBSSI	petN	psbB-psbH-intergenic-spacer	NAMT	rbcL.1	disease-resistance-protein-RGH4	TPS17	NADH-dehydrogenase-subunit-1	psbA	5.8S-ribosomal-RNA	PI	myb1	trnS(GCU)-trnG(UCC)-intergenic-spacer	26S-ribosomal-RNA	infA	trnT-trnL-intergenic-region	18S-ribosomal-RNA.1	trnL.1	ndhJ	LFY	S.3	unknown.6	16S-rRNA	WDR1	S.4	S.5	S1-RNase.1	MADS	MPF2-like	unknown.7	NtoDFR	
Solanum ptychanthum	HQ235335																		AF244735																					AY727431																						AY727457																					AY727389				U47423								AY996457	AY727123	AY727353		HQ235620				AY727181				AY998458					DQ180454														
Schizanthus pinnatus	HQ384564								JF966338										DQ299453							AY100949														HQ385193					HQ384773				AF207016																			HQ385010										AY596740									U08929								DQ299429			AY741488	U08619										AF347656			AY206766	DQ299441													
Nicotiana langsdorffii	AB039999																		AJ492384																															AM286781	FN568431		FN561641	FN561926	AM286760				HM353143																				FN561690								AJ585936								FN562118								AM286753				AJ584991					AJ577440													FJ969390	
Solanum aethiopicum															AF548357				JQ638908											HQ457318				HQ457240		HQ457201				HM016401										HM016260					HM016381							AF408750							HQ457279	HQ457357			HM016337														AF500797								HQ721960								HM016416				AY998377					HQ721897														
Solanum sitiens																												FJ598938	FJ598999		FJ599159	FJ599239																													FJ598900									FJ599099	FJ599179																								AY875571																DQ118128															
Petunia axillaris	AJ585880								JF966332										AJ492460																					HQ385191					AJ236182				AJ236020																			HQ385008															AY538161				U08926										DQ225534		HQ384915				DQ225638				AJ585021		AF347653			AY772877														
Lycium ferocissimum	AB036640										AY028157								GQ301197						EU074813					GQ301167				FJ189677	FJ189697	FJ189744							AY028139																	FJ189711		FJ189639																																	GQ301195			AY741491	AM235152				FJ189615							FJ189728		FJ189720			HM195047											
Lycium cestroides	AB036636										AY028153								DQ124623						EU074802									FJ189671	FJ189693	FJ189738			FJ444905				AY028135													EU074798				FJ189707		FJ189633																									U08920							HM195098	DQ124513				U08613				FJ189609						AF347648	DQ124451		DQ124574														
Solanum stoloniferum																			AY875807		FJ155420							HQ642577	HQ642417			HQ642753			GU143658																									GU143626	HQ642246															HE681676																			AY875515	GU143610											GU143642																			
Solanum verrucosum																			AY875796		FJ155473							HM073161	HM072957	FJ599294		HM073604	FJ599338		GU143660																									GU143628	HM072733									FJ599316	FJ599360																								AY875556	GU143612											GU143644																			
Ipomoea nil								GQ436242						D83041					AY538306								AB001819																																					AB073919	HM014422										AB113261		AB232774									AB232775				AF111156																AB232770						EU401728						AB232779				HQ142093			AB006792	
Lycium chinense	AB036637							GQ436143			JF755929								JQ320164						HM195033									HM194987		HM194966									FJ914152															HQ216007		HM194948																									FJ914028								DQ124515	HQ216052			FJ914171				JN045287							DQ124453		AB036608											HQ687368			
Solanum polyadenium																			AY875766	AF331045	FJ155452							FJ599278	FJ599267	FJ599289		FJ599366	FJ599333		GU143657																									GU143625	FJ599245									FJ599311	FJ599355																								AY875487	GU143609											GU143641				AF447439															
Nicotiana glauca	EF438826														AJ853476				GQ478099																										AM233332						FN568421		FN561647	FN561933		AY766240																							FN561695								AJ585910								FN562129				JQ412399								AJ584965					AJ577414														
Solanum commersonii															X67244				AY875772	AF331056															GU143652																									GU143620																																				GU143604											GU143636				AF459641															
Solanum etuberosum																			AY875754		FJ155385							FJ599284	FJ599273	FJ599295	FJ599339	FJ599372																													FJ599251									FJ599317	FJ599361																AF500825								HM561752																AF464144	DQ180463														
Ipomoea purpurea	GU266612							GQ436243						U74081					EU330324								U74082																																					AF028602	HM014420										EU032626		AB252664									EU032620				AF111155									GQ436726							AY986828						EU401730						EU032622				HQ142101			EU032610	
